year,state_name,parameter_name,arithmetic_mean_average
1980,Minnesota,Sulfur dioxide,6.9229983906249979
2016,Connecticut,PM2.5 - Local Conditions,6.9226669344262319
1996,New Hampshire,Sulfur dioxide,6.9223617045454526
2012,Vermont,PM10 Total 0-10um STP,6.9196694999999995
2008,New Mexico,PM2.5 - Local Conditions,6.9194802142857172
2002,Rhode Island,Sulfur dioxide,6.9164980000000007
2001,Michigan,Sulfur dioxide,6.9128396363636355
1996,North Dakota,Nitrogen dioxide (NO2),6.90937525
2001,Virgin Islands,PM2.5 - Local Conditions,6.9079320000000006
2016,Washington,PM2.5 - Local Conditions,6.90591028571429
2015,Arizona,PM2.5 - Local Conditions,6.9058745879629626
2000,Puerto Rico,PM2.5 - Local Conditions,6.9024133333333344
1995,Connecticut,Sulfur dioxide,6.9018701346153852
1985,Florida,Sulfur dioxide,6.9018128796296283
2019,Colorado,PM2.5 - Local Conditions,6.8991787514450884
2017,Alaska,Sulfur dioxide,6.8957454000000009
2017,Colorado,PM2.5 - Local Conditions,6.8954172034883712
2018,Virginia,PM2.5 - Local Conditions,6.892790766233766
2003,Wyoming,PM2.5 - Local Conditions,6.8907415555555556
1996,Texas,Sulfur dioxide,6.8891962888888871
2005,Virgin Islands,PM2.5 - Local Conditions,6.8868749999999981
2004,New Mexico,PM2.5 - Local Conditions,6.8844632666666667
2015,Hawaii,PM2.5 - Local Conditions,6.8844048323699427
1998,Washington,PM2.5 - Local Conditions,6.877778
2013,South Dakota,Nitrogen dioxide (NO2),6.8765870999999992
1994,Louisiana,Sulfur dioxide,6.8758345
1997,Montana,Sulfur dioxide,6.8716567249999976
2006,Nevada,PM2.5 - Local Conditions,6.8666942500000019
2008,District Of Columbia,Sulfur dioxide,6.8651389999999992
1989,North Carolina,Sulfur dioxide,6.8650786944444446
2007,Hawaii,Nitrogen dioxide (NO2),6.8538697499999994
2019,Puerto Rico,PM2.5 - Local Conditions,6.8537852244897941
2010,Virgin Islands,PM2.5 - Local Conditions,6.848276
2019,Maine,Nitrogen dioxide (NO2),6.8471683333333333
2016,Puerto Rico,PM2.5 - Local Conditions,6.8440704999999982
2005,Vermont,Sulfur dioxide,6.8427507499999995
2012,Colorado,PM2.5 - Local Conditions,6.8404808865248246
2018,Minnesota,PM2.5 - Local Conditions,6.8364436382113754
1995,Texas,Sulfur dioxide,6.8344307777777757
2022,Rhode Island,PM2.5 - Local Conditions,6.8299181521739118
2004,Canada,PM2.5 - Local Conditions,6.8292889999999993
2009,Hawaii,PM2.5 - Local Conditions,6.829264175609751
1991,Alaska,Sulfur dioxide,6.8284703999999987
2022,Colorado,PM2.5 - Local Conditions,6.825201611464971
2020,Massachusetts,PM2.5 - Local Conditions,6.8179312378378407
2009,South Dakota,PM2.5 - Local Conditions,6.8152679262295015
2005,Kentucky,Sulfur dioxide,6.8139827
1994,Oregon,Sulfur dioxide,6.811548
2000,New Mexico,PM2.5 - Local Conditions,6.8108379444444456
2002,New York,Sulfur dioxide,6.809061677083335
2016,Florida,PM2.5 - Local Conditions,6.8084924222222245
1999,New Hampshire,Sulfur dioxide,6.8065744318181816
2016,Kansas,PM2.5 - Local Conditions,6.7978126774193548
2021,Puerto Rico,PM2.5 - Local Conditions,6.7958693750000005
1986,North Carolina,Sulfur dioxide,6.7951776388888874
2007,Louisiana,Sulfur dioxide,6.7924267857142837
1999,Oklahoma,Sulfur dioxide,6.7879668437499987
2006,Puerto Rico,PM2.5 - Local Conditions,6.7796551538461518
2020,District Of Columbia,PM2.5 - Local Conditions,6.7788418235294117
2007,Wyoming,Nitrogen dioxide (NO2),6.7787250555555563
2012,Vermont,PM2.5 - Local Conditions,6.7778324000000012
1982,Montana,Nitrogen dioxide (NO2),6.7776302142857148
2015,Puerto Rico,PM2.5 - Local Conditions,6.7773784444444454
1981,Mississippi,Sulfur dioxide,6.7760563000000005
2022,Florida,Nitrogen dioxide (NO2),6.769633
2005,Rhode Island,Sulfur dioxide,6.7669585000000012
2020,Virgin Islands,PM2.5 - Local Conditions,6.7654680769230779
2002,Illinois,Sulfur dioxide,6.7576871630434781
1997,Hawaii,Nitrogen dioxide (NO2),6.7571335
2000,New Jersey,Sulfur dioxide,6.757073365384616
2022,Virginia,PM2.5 - Local Conditions,6.756575625
1996,Mississippi,Nitrogen dioxide (NO2),6.749369
2015,Maine,PM2.5 - Local Conditions,6.7427761181102346
1992,North Dakota,Nitrogen dioxide (NO2),6.7399129166666656
2020,Puerto Rico,PM2.5 - Local Conditions,6.738331
2001,Connecticut,Sulfur dioxide,6.7369451428571443
2018,Connecticut,PM2.5 - Local Conditions,6.7314704529914531
2000,Alabama,Sulfur dioxide,6.7310411
1992,Wisconsin,Sulfur dioxide,6.7246015833333326
2004,Hawaii,Nitrogen dioxide (NO2),6.72416575
2002,Arizona,Sulfur dioxide,6.7206025000000009
2016,Alaska,Sulfur dioxide,6.7104616
1999,New Jersey,Sulfur dioxide,6.7095588214285735
1996,Nebraska,Sulfur dioxide,6.7037387499999994
2013,Hawaii,PM2.5 - Local Conditions,6.6983078146067419
1991,Montana,Nitrogen dioxide (NO2),6.6955814375
2007,District Of Columbia,Sulfur dioxide,6.6948294999999991
1987,Louisiana,Sulfur dioxide,6.6921804583333326
2003,North Dakota,PM2.5 - Local Conditions,6.69168488888889
2010,Nevada,PM2.5 - Local Conditions,6.6893976065573808
2016,Wisconsin,PM2.5 - Local Conditions,6.6844264166666694
2022,Nevada,PM2.5 - Local Conditions,6.68178132278481
2009,New Hampshire,Nitrogen dioxide (NO2),6.6808541666666672
2010,Colorado,PM2.5 - Local Conditions,6.6769608896551738
1990,Arizona,Sulfur dioxide,6.6729007941176475
2017,Nevada,PM2.5 - Local Conditions,6.6727937564102549
2020,North Carolina,PM2.5 - Local Conditions,6.6626301434262967
1996,Alabama,Sulfur dioxide,6.6614434166666685
2007,New Mexico,PM2.5 - Local Conditions,6.6610832857142883
2000,Wisconsin,Sulfur dioxide,6.6564940416666651
2011,New Mexico,PM2.5 - Local Conditions,6.6514633000000041
2003,Missouri,Sulfur dioxide,6.6510254166666671
2017,New York,PM2.5 - Local Conditions,6.6458140000000014
2002,Wyoming,PM2.5 - Local Conditions,6.6449460000000009
2000,Alaska,PM2.5 - Local Conditions,6.6440254615384617
1981,Puerto Rico,Nitrogen dioxide (NO2),6.64
1985,North Carolina,Sulfur dioxide,6.639289555555556
1989,Oregon,Sulfur dioxide,6.6367230000000008
2014,Colorado,PM2.5 - Local Conditions,6.6351082901234619
2007,North Dakota,PM2.5 - Local Conditions,6.6348169999999991
1993,Georgia,Sulfur dioxide,6.6340694473684225
2006,Wyoming,PM2.5 - Local Conditions,6.6323507142857157
2005,Tennessee,Sulfur dioxide,6.6288430125000009
2011,Nevada,PM2.5 - Local Conditions,6.6235469534883729
2002,Missouri,Sulfur dioxide,6.6155363437499979
1995,New Hampshire,Sulfur dioxide,6.6138548409090916
2003,New York,Sulfur dioxide,6.613846600000004
1997,New Hampshire,Sulfur dioxide,6.6063911590909106
2008,North Dakota,PM2.5 - Local Conditions,6.6050775999999995
1999,New Mexico,PM2.5 - Local Conditions,6.6041367000000006
1995,Idaho,Sulfur dioxide,6.5964086250000014
2007,Wyoming,PM2.5 - Local Conditions,6.5942905882352916
2008,Tennessee,Sulfur dioxide,6.5942653076923081
2002,Vermont,Sulfur dioxide,6.5938172500000007
2018,Montana,PM2.5 - Local Conditions,6.5847163852458985
2016,New York,PM2.5 - Local Conditions,6.58173752432432
2005,New Jersey,Sulfur dioxide,6.5814835192307726
1994,Arkansas,Sulfur dioxide,6.5789951250000005
2007,Puerto Rico,PM2.5 - Local Conditions,6.5724951594202974
2020,Rhode Island,PM2.5 - Local Conditions,6.5696727735849079
2014,Vermont,PM2.5 - Local Conditions,6.56793838095238
2018,New Mexico,PM2.5 - Local Conditions,6.5611526542056069
2013,Colorado,PM2.5 - Local Conditions,6.5594249256756711
2004,Wyoming,PM2.5 - Local Conditions,6.5568954444444465
2022,Arizona,PM2.5 - Local Conditions,6.555043015625
2013,Country Of Mexico,Sulfur dioxide,6.5509985
2019,New York,PM2.5 - Local Conditions,6.5509950989583317
2000,Montana,Sulfur dioxide,6.5495350357142854
1993,Oklahoma,Sulfur dioxide,6.549120958333333
1988,Kansas,Sulfur dioxide,6.5463896666666663
2015,South Dakota,Nitrogen dioxide (NO2),6.545085375
2016,Maine,Nitrogen dioxide (NO2),6.5431518333333329
2001,Vermont,Sulfur dioxide,6.5406430000000011
2014,Montana,PM2.5 - Local Conditions,6.5347907893081763
2000,North Dakota,PM2.5 - Local Conditions,6.5320307499999988
1997,Texas,Sulfur dioxide,6.5301564868421051
1987,North Carolina,Sulfur dioxide,6.5270604090909083
1999,Puerto Rico,Sulfur dioxide,6.5259183124999991
2015,Florida,PM2.5 - Local Conditions,6.5218209961685849
2014,South Dakota,Nitrogen dioxide (NO2),6.519530375
2019,Connecticut,PM2.5 - Local Conditions,6.5193074700854723
2010,Missouri,Sulfur dioxide,6.5143990943396215
2013,New Mexico,PM2.5 - Local Conditions,6.50876328
2015,Colorado,PM2.5 - Local Conditions,6.5066102176165828
2018,Alaska,Sulfur dioxide,6.5002694000000005
1989,Louisiana,Sulfur dioxide,6.4974197916666681
1996,Maine,Sulfur dioxide,6.4905534782608676
1992,Montana,Nitrogen dioxide (NO2),6.4902218125
2015,South Dakota,PM2.5 - Local Conditions,6.4886196095238091
2008,New Hampshire,Sulfur dioxide,6.4875420833333344
2019,Arizona,PM2.5 - Local Conditions,6.4810550942408369
2020,Nebraska,PM2.5 - Local Conditions,6.4744939910714265
2007,Tennessee,Sulfur dioxide,6.4730806911764693
2003,Arizona,Sulfur dioxide,6.4720230416666675
1990,Arkansas,Sulfur dioxide,6.471565375
2017,Wisconsin,PM2.5 - Local Conditions,6.4675362826855149
2003,Mississippi,Nitrogen dioxide (NO2),6.466215
2014,New Hampshire,PM2.5 - Local Conditions,6.4648315000000016
2005,Puerto Rico,PM2.5 - Local Conditions,6.4636662222222219
2008,Idaho,Nitrogen dioxide (NO2),6.4631205000000005
2018,Rhode Island,PM2.5 - Local Conditions,6.4624101355932231
2004,New Jersey,Sulfur dioxide,6.4595879038461543
2013,Vermont,PM2.5 - Local Conditions,6.4575332857142858
2008,Louisiana,Sulfur dioxide,6.45579090625
2022,Iowa,Nitrogen dioxide (NO2),6.4551270000000009
1999,Wisconsin,Sulfur dioxide,6.4500267857142877
2013,Florida,PM2.5 - Local Conditions,6.4486323076923133
2015,New Hampshire,PM2.5 - Local Conditions,6.4478861578947386
2019,Nebraska,PM2.5 - Local Conditions,6.4450263709677431
2016,Hawaii,Nitrogen dioxide (NO2),6.4426134999999993
1993,Mississippi,Sulfur dioxide,6.442264999999999
2014,South Dakota,PM2.5 - Local Conditions,6.4414836759259257
2021,Mississippi,Nitrogen dioxide (NO2),6.4377029999999991
2002,New Jersey,Sulfur dioxide,6.4368483928571436
2002,Colorado,Sulfur dioxide,6.4360264999999988
1998,Montana,Sulfur dioxide,6.4265836374999967
2019,Minnesota,PM2.5 - Local Conditions,6.4219447520325179
2022,Maryland,PM2.5 - Local Conditions,6.4200009069767434
2009,Maine,PM2.5 - Local Conditions,6.416667
2001,New Mexico,PM2.5 - Local Conditions,6.4121700555555528
2005,Canada,PM2.5 - Local Conditions,6.4110595000000012
1997,Louisiana,Sulfur dioxide,6.4079266666666665
2019,Alaska,Sulfur dioxide,6.4055318
2001,Massachusetts,Sulfur dioxide,6.4016323076923065
2003,New Hampshire,Sulfur dioxide,6.3939897187500021
1990,Montana,Nitrogen dioxide (NO2),6.3877345000000005
2008,Hawaii,Nitrogen dioxide (NO2),6.38593075
1996,Idaho,Sulfur dioxide,6.3840531249999994
1984,South Dakota,Nitrogen dioxide (NO2),6.3791389999999994
2011,Louisiana,Sulfur dioxide,6.3777764666666661
2014,Hawaii,PM2.5 - Local Conditions,6.3760407343749979
2020,New York,PM2.5 - Local Conditions,6.3757424623655892
2006,Tennessee,Sulfur dioxide,6.3692405568181814
1980,California,Sulfur dioxide,6.3687872936893228
2003,Illinois,Sulfur dioxide,6.3640221097560987
1996,Louisiana,Sulfur dioxide,6.3599582499999991
1999,Florida,Sulfur dioxide,6.3588301065573756
2007,Vermont,Sulfur dioxide,6.3587005
2001,North Dakota,PM2.5 - Local Conditions,6.3550273333333349
2020,Virginia,PM2.5 - Local Conditions,6.3496416923076868
1998,Maine,Sulfur dioxide,6.3475327333333329
2015,Massachusetts,PM2.5 - Local Conditions,6.343928124324326
2004,Kentucky,Sulfur dioxide,6.3386671600000017
1988,Oregon,Sulfur dioxide,6.336192125
1981,Hawaii,Nitrogen dioxide (NO2),6.3326483333333323
2007,Kentucky,Sulfur dioxide,6.3322028571428568
2015,Wyoming,Nitrogen dioxide (NO2),6.3278701724137942
2010,New Hampshire,Sulfur dioxide,6.3275333500000013
1998,Hawaii,Nitrogen dioxide (NO2),6.3242970000000005
1996,Connecticut,Sulfur dioxide,6.320691520833333
2012,Arizona,Sulfur dioxide,6.3196434800000008
2011,West Virginia,Sulfur dioxide,6.3187735975609751
2007,Idaho,Sulfur dioxide,6.3103726249999994
2002,Virginia,Sulfur dioxide,6.308817454545455
2016,Rhode Island,PM2.5 - Local Conditions,6.3078796307692313
2005,Illinois,Sulfur dioxide,6.3010286219512226
2009,Pennsylvania,Sulfur dioxide,6.3004059174311937
2022,Tennessee,Nitrogen dioxide (NO2),6.2965775
2001,Montana,Sulfur dioxide,6.2955757159090924
2019,Iowa,Nitrogen dioxide (NO2),6.2944955
2005,District Of Columbia,Sulfur dioxide,6.28993475
2012,Puerto Rico,PM2.5 - Local Conditions,6.2869775
1985,Minnesota,Sulfur dioxide,6.2862505462962979
2004,Illinois,Sulfur dioxide,6.2823848372093
1998,Idaho,Sulfur dioxide,6.2809280833333343
1999,Montana,Sulfur dioxide,6.2794522750000006
2011,Colorado,PM2.5 - Local Conditions,6.2768998045112809
2015,New Mexico,PM2.5 - Local Conditions,6.2766145393258412
2004,Puerto Rico,PM2.5 - Local Conditions,6.2735591111111111
2022,New York,PM2.5 - Local Conditions,6.2729682111111122
1999,North Carolina,Sulfur dioxide,6.2720588260869583
2006,North Dakota,PM2.5 - Local Conditions,6.2695311666666651
1988,Louisiana,Sulfur dioxide,6.248659625
1997,Wisconsin,Sulfur dioxide,6.2474033571428578
2008,Ohio,Sulfur dioxide,6.2464668425925947
2014,Massachusetts,PM2.5 - Local Conditions,6.246123712643679
1998,Florida,Sulfur dioxide,6.2454728278688529
2016,Colorado,PM2.5 - Local Conditions,6.2432242966507214
1997,Nebraska,Sulfur dioxide,6.2393237500000005
2012,North Dakota,PM2.5 - Local Conditions,6.238333658227849
2006,District Of Columbia,Sulfur dioxide,6.236673
1996,Country Of Mexico,Sulfur dioxide,6.2349266249999991
2002,North Carolina,Sulfur dioxide,6.2306103846153853
1999,Hawaii,Nitrogen dioxide (NO2),6.2280975000000005
2011,Hawaii,PM2.5 - Local Conditions,6.2250301617021249
2001,New Hampshire,Sulfur dioxide,6.2234385000000021
2016,Oregon,PM2.5 - Local Conditions,6.2118451874999989
1997,Connecticut,Sulfur dioxide,6.2037972500000009
2006,New Hampshire,Sulfur dioxide,6.1834533749999991
1998,Hawaii,Sulfur dioxide,6.1783641499999993
2016,South Dakota,Nitrogen dioxide (NO2),6.1709596249999992
1989,Minnesota,Sulfur dioxide,6.168931076086956
2017,Minnesota,PM2.5 - Local Conditions,6.1673684698275864
2004,Virgin Islands,PM2.5 - Local Conditions,6.1646668000000009
1991,North Dakota,Nitrogen dioxide (NO2),6.1645604166666672
2014,Wyoming,Nitrogen dioxide (NO2),6.16353572
2021,Virgin Islands,PM2.5 - Local Conditions,6.158182
2022,New Mexico,PM2.5 - Local Conditions,6.1540489259259248
2018,Massachusetts,PM2.5 - Local Conditions,6.1535054651162771
2011,North Dakota,PM2.5 - Local Conditions,6.1529413164556965
2017,Hawaii,PM2.5 - Local Conditions,6.15232316129032
2017,Hawaii,Nitrogen dioxide (NO2),6.149493
2021,Vermont,PM2.5 - Local Conditions,6.1460326000000007
1992,Oregon,Sulfur dioxide,6.1455716666666671
2019,New Mexico,PM2.5 - Local Conditions,6.1430561121495346
1984,Minnesota,Sulfur dioxide,6.1394297500000015
2017,Wyoming,Nitrogen dioxide (NO2),6.1366014791666679
1999,North Dakota,Nitrogen dioxide (NO2),6.134678833333334
2016,Montana,PM2.5 - Local Conditions,6.12452656647399
1999,Alaska,PM2.5 - Local Conditions,6.1213882727272715
1989,Kansas,Sulfur dioxide,6.1199699375000005
1987,Minnesota,Sulfur dioxide,6.1169935263157891
2012,Wyoming,Nitrogen dioxide (NO2),6.1102993043478255
1995,Louisiana,Sulfur dioxide,6.1064330714285724
2013,Wyoming,Nitrogen dioxide (NO2),6.1031557499999982
2018,Hawaii,PM2.5 - Local Conditions,6.09810531213873
1991,Arkansas,Sulfur dioxide,6.0969188333333326
2003,Alaska,PM2.5 - Local Conditions,6.0947956666666672
2005,Missouri,Sulfur dioxide,6.0935348500000011
2017,Virgin Islands,PM2.5 - Local Conditions,6.092308
2007,Virgin Islands,PM2.5 - Local Conditions,6.089904
1995,Arkansas,Sulfur dioxide,6.086879625
2005,Virginia,Sulfur dioxide,6.0864754318181813
2007,Missouri,Sulfur dioxide,6.08580891935484
2020,Minnesota,PM2.5 - Local Conditions,6.0857499693877584
2005,Wyoming,PM2.5 - Local Conditions,6.0791248181818167
1998,Louisiana,Sulfur dioxide,6.0791232083333337
2003,Massachusetts,Sulfur dioxide,6.07767475
1996,Arkansas,Sulfur dioxide,6.068945375
2001,Canada,PM2.5 - Local Conditions,6.0607310000000005
2019,Utah,PM2.5 - Local Conditions,6.0529596563706569
2019,Missouri,Sulfur dioxide,6.0468702361111113
2015,Arizona,Sulfur dioxide,6.043762783783782
1994,North Dakota,Nitrogen dioxide (NO2),6.0435039
2019,Massachusetts,PM2.5 - Local Conditions,6.0425395254237291
2000,North Dakota,Nitrogen dioxide (NO2),6.0385029375
2002,Montana,Nitrogen dioxide (NO2),6.0365737
2014,Rhode Island,PM2.5 - Local Conditions,6.0356394307692289
2000,North Carolina,Sulfur dioxide,6.030764176470587
1999,Wyoming,PM2.5 - Local Conditions,6.0287685714285715
1988,Arizona,Sulfur dioxide,6.0282909642857145
1997,Arkansas,Sulfur dioxide,6.0254931250000006
1996,Florida,Sulfur dioxide,6.0219983333333342
2016,Massachusetts,PM2.5 - Local Conditions,6.0214927336683441
2020,Maryland,PM2.5 - Local Conditions,6.0213074958677693
2017,Connecticut,PM2.5 - Local Conditions,6.0196180363636369
2007,Maryland,Sulfur dioxide,6.0170530833333329
2009,Louisiana,Sulfur dioxide,6.0141289687499988
1982,Florida,Sulfur dioxide,6.0117682
2006,Vermont,Sulfur dioxide,6.011695
2002,Kentucky,Sulfur dioxide,6.00815725
1999,Louisiana,Sulfur dioxide,6.0067992083333337
2018,Vermont,PM2.5 - Local Conditions,5.9993689999999971
1997,Maine,Sulfur dioxide,5.9951611578947359
2006,Kentucky,Sulfur dioxide,5.9943215000000016
2017,Massachusetts,PM2.5 - Local Conditions,5.9768723417085416
2009,North Dakota,PM2.5 - Local Conditions,5.9751449459459467
2020,Montana,PM2.5 - Local Conditions,5.9738381578947335
2013,North Dakota,PM2.5 - Local Conditions,5.9551046627906965
2018,South Dakota,PM2.5 - Local Conditions,5.9263491938775523
2000,Connecticut,Sulfur dioxide,5.9252471071428561
2016,Maine,PM2.5 - Local Conditions,5.9200230064935049
1990,Louisiana,Sulfur dioxide,5.9111998749999994
2017,Rhode Island,PM2.5 - Local Conditions,5.905532478873238
2007,Delaware,Sulfur dioxide,5.9023169375
2002,Canada,PM2.5 - Local Conditions,5.9006335
1984,North Carolina,Sulfur dioxide,5.8987502926829292
2003,Virginia,Sulfur dioxide,5.8964165227272733
2003,Montana,Nitrogen dioxide (NO2),5.8956983
1998,Iowa,Sulfur dioxide,5.8945247794117623
2016,Minnesota,PM2.5 - Local Conditions,5.8939104094827517
1994,Wisconsin,Sulfur dioxide,5.8938618055555549
2005,Montana,Sulfur dioxide,5.8913755312499978
1997,Vermont,Sulfur dioxide,5.8901392500000007
2002,Connecticut,Sulfur dioxide,5.8876056428571424
2000,Florida,Sulfur dioxide,5.8834340803571443
1987,Puerto Rico,Sulfur dioxide,5.8820598
2009,Arizona,Sulfur dioxide,5.8803513333333335
1984,Oregon,Sulfur dioxide,5.8714325
1991,Oregon,Sulfur dioxide,5.8709768333333336
2021,New Hampshire,PM2.5 - Local Conditions,5.86729325
2014,Arizona,Sulfur dioxide,5.8665154594594577
2003,Vermont,Sulfur dioxide,5.86638875
1986,Minnesota,Sulfur dioxide,5.8653108099999978
2018,South Dakota,Nitrogen dioxide (NO2),5.8602973749999991
1982,Maine,Nitrogen dioxide (NO2),5.859211
1996,Wisconsin,Sulfur dioxide,5.8533983749999994
1990,North Carolina,Sulfur dioxide,5.8525044249999993
2004,New York,Sulfur dioxide,5.8507170740740753
2008,Idaho,Sulfur dioxide,5.848604375
1997,Florida,Sulfur dioxide,5.8441562500000046
2004,Connecticut,Sulfur dioxide,5.8403803124999989
2005,Connecticut,Sulfur dioxide,5.8375241250000007
2021,Missouri,Sulfur dioxide,5.8368725416666667
1983,Oregon,Sulfur dioxide,5.83456275
2006,Idaho,Sulfur dioxide,5.834370625
2010,New Mexico,PM2.5 - Local Conditions,5.8314961538461532
2004,North Dakota,PM2.5 - Local Conditions,5.8309796249999994
2012,Hawaii,Nitrogen dioxide (NO2),5.82975075
2014,Hawaii,Nitrogen dioxide (NO2),5.82195875
1980,Guam,Sulfur dioxide,5.821724
2003,North Carolina,Sulfur dioxide,5.821508
2000,Arkansas,Sulfur dioxide,5.81304675
1994,Colorado,Sulfur dioxide,5.8095860454545463
2001,Wisconsin,Sulfur dioxide,5.80415795
1994,Georgia,Sulfur dioxide,5.8001929473684211
2008,Wyoming,PM2.5 - Local Conditions,5.7993198730158726
